"","gene_id","gene_symbol","gene_entrez","gene_desc","hos_log2FC","hos_padj","os17_log2FC","os17_padj"
"2121","ENSG00000108840","HDAC5",10014,"histone deacetylase 5",-0.864845736930364,1.70478513300738e-26,-2.84845335955833,3.32804706236893e-89
"2122","ENSG00000127445","PIN1",5300,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",-0.62344914852409,1.76794575462207e-26,-1.1313393998704,1.82759846968081e-19
"2123","ENSG00000106682","EIF4H",7458,"eukaryotic translation initiation factor 4H",-0.394471471806212,1.8008292942719e-26,-0.259897158996093,1.17032808519849e-05
"2124","ENSG00000205269","TMEM170B",100113407,"transmembrane protein 170B",-1.19392205064902,1.95065528616751e-26,-1.2501192569616,2.91292116016563e-14
"2125","ENSG00000188938","FAM120AOS",158293,"family with sequence similarity 120A opposite strand",0.599787793726351,2.04894276647813e-26,0.378911508008268,0.000246440507424402
"2126","ENSG00000234616","JRK",8629,"Jrk helix-turn-helix protein",-1.23208281201998,2.12191026699282e-26,-2.07268425243831,1.69402692068898e-12
"2127","ENSG00000010810","FYN",2534,"FYN proto-oncogene, Src family tyrosine kinase",0.376573200573608,2.14787384418583e-26,0.542248325759893,2.61654399556106e-15
"2128","ENSG00000104450","SPAG1",6674,"sperm associated antigen 1",1.14119902805741,2.16296544870661e-26,1.10365625155888,0.0103202603261325
"2129","ENSG00000131153","GINS2",51659,"GINS complex subunit 2",-1.03115977468397,2.17030322471549e-26,-2.76057260344671,4.14143750296277e-16
"2130","ENSG00000179387","ELMOD2",255520,"ELMO domain containing 2",-0.638546313608099,2.2486379080134e-26,-0.364394305706898,0.00640298580072702
"2131","ENSG00000100266","PACSIN2",11252,"protein kinase C and casein kinase substrate in neurons 2",-0.425115119309236,2.29027521324147e-26,-1.04157043447075,1.14006238725207e-51
"2132","ENSG00000089351","GRAMD1A",57655,"GRAM domain containing 1A",-0.591095082709166,2.34626327141202e-26,-0.502739927320127,1.42152306708541e-08
"2133","ENSG00000130559","CAMSAP1",157922,"calmodulin regulated spectrin associated protein 1",0.836979073135558,2.72271162591232e-26,0.585809787200298,5.11209499040951e-06
"2134","ENSG00000128699","ORMDL1",94101,"ORMDL sphingolipid biosynthesis regulator 1",0.621858845262044,2.8171254163164e-26,0.584542910503028,1.36139119643377e-09
"2135","ENSG00000115661","STK16",8576,"serine/threonine kinase 16",-0.725641496627074,2.88564177450606e-26,-1.33156006179106,8.0234761887288e-19
"2136","ENSG00000138430","OLA1",29789,"Obg like ATPase 1",-0.519312858295896,3.02360493847192e-26,-0.348735226486845,1.44848079660964e-05
"2137","ENSG00000158805","ZNF276",92822,"zinc finger protein 276",0.707250171007621,3.26989055281481e-26,1.08237737663425,3.25853463601833e-06
"2138","ENSG00000171055","FEZ2",9637,"fasciculation and elongation protein zeta 2",0.506516025062138,3.2839692935443e-26,0.872601470455676,3.87082558132404e-23
"2139","ENSG00000139971","ARMH4",145407,"armadillo like helical domain containing 4",-1.56448084308671,3.34067819613756e-26,-1.75384383741766,8.06229024144019e-07
"2140","ENSG00000141736","ERBB2",2064,"erb-b2 receptor tyrosine kinase 2",-0.501187656961843,3.53593551964826e-26,-0.253099873368534,0.0172097854110643
"2141","ENSG00000145348","TBCK",93627,"TBC1 domain containing kinase",0.841876287231788,3.91321697419214e-26,0.780139178137358,0.000674555518564098
"2142","ENSG00000198455","ZXDB",158586,"zinc finger X-linked duplicated B",1.05048728783162,3.94342569440891e-26,0.626652979380614,6.17853245198673e-14
"2143","ENSG00000108587","GOSR1",9527,"golgi SNAP receptor complex member 1",0.566456452545109,4.15837105636279e-26,1.18089008516596,1.88820864686269e-58
"2144","ENSG00000163882","POLR2H",5437,"RNA polymerase II, I and III subunit H",-0.839938760192857,4.19048432451274e-26,-0.815068153329279,2.0068067107197e-16
"2145","ENSG00000109390","NDUFC1",4717,"NADH:ubiquinone oxidoreductase subunit C1",-0.570635095885649,4.1970323793589e-26,-0.740817815058834,5.47559397494024e-11
"2146","ENSG00000085224","ATRX",546,"ATRX chromatin remodeler",-0.563789792252391,5.26368400217905e-26,-0.52848124546548,2.17085433704728e-05
"2147","ENSG00000198853","RUSC2",9853,"RUN and SH3 domain containing 2",0.636069552680731,5.38521752857497e-26,1.70053069738298,1.40224304781639e-78
"2148","ENSG00000225210","DUXAP9",503638,"double homeobox A pseudogene 9",1.14903730378318,5.69113122518861e-26,1.58909216977413,2.76425593484251e-29
"2149","ENSG00000197785","ATAD3A",55210,"ATPase family AAA domain containing 3A",0.596159339832965,6.16621658850569e-26,0.278643480565014,0.00049402964140494
"2150","ENSG00000152944","MED21",9412,"mediator complex subunit 21",-0.697037066261213,6.46210229158822e-26,-0.466034673632299,1.29990787360668e-07
"2151","ENSG00000050130","JKAMP",51528,"JNK1/MAPK8 associated membrane protein",-0.816664222152591,6.51970472392436e-26,-0.657337721071276,1.8263634554114e-10
"2152","ENSG00000156671","SAMD8",142891,"sterile alpha motif domain containing 8",0.539251995891349,6.78339034220907e-26,0.66217724779177,9.52077192095067e-09
"2153","ENSG00000187189","TSPYL4",23270,"TSPY like 4",-0.693206602027783,7.16451266849859e-26,-1.62993059680333,8.68521349000497e-11
"2154","ENSG00000136098","NEK3",4752,"NIMA related kinase 3",1.09699770678717,7.25548176839659e-26,0.490468002210468,0.0124984887093064
"2155","ENSG00000196387","ZNF140",7699,"zinc finger protein 140",0.811786959065022,7.77213981779423e-26,0.727319949233239,0.0459837016603986
"2156","ENSG00000176058","TPRN",286262,"taperin",-1.01916330710645,7.78620727952298e-26,-0.922971206707067,1.10352241127978e-07
"2157","ENSG00000141499","WRAP53",55135,"WD repeat containing antisense to TP53",-0.903547004411991,8.21109699916285e-26,-0.917567462566855,4.43309424327663e-06
"2158","ENSG00000101363","MANBAL",63905,"mannosidase beta like",0.514076106771139,8.68521169993067e-26,0.333200134826075,0.000791499598323564
"2159","ENSG00000264364","DYNLL2",140735,"dynein light chain LC8-type 2",0.449645472289648,9.49280904411009e-26,0.403532374698486,3.10300096453236e-07
"2160","ENSG00000144791","LIMD1",8994,"LIM domain containing 1",-0.572626217801641,9.50352413892555e-26,-0.908853255690952,8.89118075202242e-10
"2161","ENSG00000247626","MARS2",92935,"methionyl-tRNA synthetase 2, mitochondrial",1.12038906899999,9.61218886393176e-26,1.36889123282487,1.13507322903813e-21
"2162","ENSG00000184076","UQCR10",29796,"ubiquinol-cytochrome c reductase, complex III subunit X",-0.706834006909856,9.67428549015936e-26,-0.759809700379765,4.1222722024387e-18
"2163","ENSG00000214944","ARHGEF28",64283,"Rho guanine nucleotide exchange factor 28",0.868808407335836,1.04357213595019e-25,1.15660787723552,0.000203920742983563
"2164","ENSG00000147799","ARHGAP39",80728,"Rho GTPase activating protein 39",0.958187258608485,1.11827047574821e-25,0.34043748848225,0.015409186625666
"2165","ENSG00000184481","FOXO4",4303,"forkhead box O4",-1.50682530732995,1.15561126554143e-25,-1.38147888895971,2.94309152254014e-25
"2166","ENSG00000006432","MAP3K9",4293,"mitogen-activated protein kinase kinase kinase 9",-1.43654175734328,1.15690501746271e-25,-1.15994169017557,5.23339934661232e-05
"2167","ENSG00000160218","TRAPPC10",7109,"trafficking protein particle complex subunit 10",0.610349347833375,1.18743510763068e-25,0.568116123828919,3.06714830712245e-06
"2168","ENSG00000119574","ZBTB45",84878,"zinc finger and BTB domain containing 45",-1.09306342832474,1.25814121055173e-25,-0.485972954104729,0.0253834380359071
"2169","ENSG00000257949","TEN1",100134934,"TEN1 subunit of CST complex",-2.26122323942929,1.30112888281522e-25,-0.449442798916953,0.0398645467530471
"2170","ENSG00000137054","POLR1E",64425,"RNA polymerase I subunit E",-0.712226781637626,1.30981343842359e-25,-0.346775584906204,0.00219092268551814
"2171","ENSG00000120942","UBIAD1",29914,"UbiA prenyltransferase domain containing 1",0.856822154374588,1.32817241059675e-25,0.589539127754518,7.08815938002107e-11
"2172","ENSG00000184164","CRELD2",79174,"cysteine rich with EGF like domains 2",-1.02646063770534,1.34794251067085e-25,-0.423354904949764,0.000117262086641108
"2173","ENSG00000244038","DDOST",1650,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit",-0.56439437148625,1.56675452940519e-25,-0.256031565153737,0.00104472341897754
"2174","ENSG00000081189","MEF2C",4208,"myocyte enhancer factor 2C",-1.87112330468236,1.68726725130938e-25,-2.84913217885714,1.44399721285935e-115
"2175","ENSG00000166166","TRMT61A",115708,"tRNA methyltransferase 61A",0.728881020512403,1.69485971205771e-25,1.76657839109287,1.00122658839884e-60
"2176","ENSG00000065978","YBX1",4904,"Y-box binding protein 1",-0.574619442822415,1.96574353406363e-25,-0.522904571290599,1.42572618442607e-09
"2177","ENSG00000119333","DYNC2I2",89891,"dynein 2 intermediate chain 2",-0.873060699857824,2.06000734005968e-25,-1.68001006226824,3.94306828271907e-34
"2178","ENSG00000168826","ZBTB49",166793,"zinc finger and BTB domain containing 49",1.33466805413874,2.10088032142454e-25,1.90361264955268,4.76232382783038e-22
"2179","ENSG00000188177","ZC3H6",376940,"zinc finger CCCH-type containing 6",1.27970318556886,2.19253200675421e-25,0.415892522972673,0.00227172886061058
"2180","ENSG00000115363","EVA1A",84141,"eva-1 homolog A, regulator of programmed cell death",0.873547678857471,2.19803022285745e-25,3.35074132571286,1.48542339029284e-30
"2181","ENSG00000118257","NRP2",8828,"neuropilin 2",0.738848837589496,2.2153576790599e-25,1.55666016357775,8.54126007846974e-56
"2182","ENSG00000124172","ATP5F1E",514,"ATP synthase F1 subunit epsilon",-0.529569804679547,2.37927717357926e-25,-0.499861925880871,1.06308740438001e-08
"2183","ENSG00000086065","CHMP5",51510,"charged multivesicular body protein 5",0.712832325582728,2.78560226335009e-25,1.39889315703,7.65523477878555e-34
"2184","ENSG00000185818","NAT8L",339983,"N-acetyltransferase 8 like",0.77767856580459,2.87662395398796e-25,0.66770112966759,4.11111171791817e-12
"2185","ENSG00000139505","MTMR6",9107,"myotubularin related protein 6",0.551531226516863,2.91297976431687e-25,0.56840464895044,1.26116052632135e-07
"2186","ENSG00000182944","EWSR1",2130,"EWS RNA binding protein 1",0.532864780593202,2.97274217388694e-25,0.384320651032618,1.71239524417004e-08
"2187","ENSG00000099385","BCL7C",9274,"BAF chromatin remodeling complex subunit BCL7C",-0.865846598545368,3.34813884303289e-25,-1.57940019144854,2.43164342758533e-25
"2188","ENSG00000163933","RFT1",91869,"RFT1 homolog",0.779290637486537,3.39304303565524e-25,0.826658130236397,7.75090127168682e-13
"2189","ENSG00000168795","ZBTB5",9925,"zinc finger and BTB domain containing 5",-0.875407689783361,3.52829765720171e-25,-0.876198286416438,8.23802430548445e-08
"2190","ENSG00000092470","WDR76",79968,"WD repeat domain 76",-1.14954734107381,3.5904607261733e-25,-2.90658439315361,1.95096208540234e-16
"2191","ENSG00000197912","SPG7",6687,"SPG7 matrix AAA peptidase subunit, paraplegin",-0.648560751949384,3.66647662637235e-25,-0.766112507349566,9.99127125687571e-05
"2192","ENSG00000176371","ZSCAN2",54993,"zinc finger and SCAN domain containing 2",-0.997852380572231,4.10557175903181e-25,-0.861414373881366,5.08614336689651e-06
"2193","ENSG00000083520","DIS3",22894,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease",0.404613255155795,4.11349758596127e-25,0.735817613797955,9.00621824944931e-22
"2194","ENSG00000107175","CREB3",10488,"cAMP responsive element binding protein 3",0.736872234062398,4.18178117514604e-25,0.724766061963857,1.3737484157345e-06
"2195","ENSG00000241360","PDXP",57026,"pyridoxal phosphatase",-0.922729488411227,4.19187707341237e-25,-0.96206213559642,7.14753393177177e-17
"2196","ENSG00000105793","GTPBP10",85865,"GTP binding protein 10",2.35678550731736,4.4032497523842e-25,2.04375569760676,1.64607912987152e-06
"2197","ENSG00000198554","WDHD1",11169,"WD repeat and HMG-box DNA binding protein 1",-0.668478267146869,4.52533873180388e-25,-2.09691239569571,1.10883448230869e-64
"2198","ENSG00000111875","ASF1A",25842,"anti-silencing function 1A histone chaperone",0.719915171743311,4.79201763284953e-25,0.341408651064101,0.0331443902328036
"2199","ENSG00000215712","TMEM242",729515,"transmembrane protein 242",0.777110894333875,5.44937272080495e-25,0.73863203356267,1.03628926368223e-09
"2200","ENSG00000164933","SLC25A32",81034,"solute carrier family 25 member 32",0.67063062070793,5.56212974278256e-25,1.14911013783854,2.99972847458427e-29
"2201","ENSG00000131023","LATS1",9113,"large tumor suppressor kinase 1",0.42967849479379,5.62917006957665e-25,0.57109178939967,2.60755364116899e-08
"2202","ENSG00000140743","CDR2",1039,"cerebellar degeneration related protein 2",0.574207395385766,5.81575365266612e-25,0.928246575084164,4.80002139565361e-24
"2203","ENSG00000101003","GINS1",9837,"GINS complex subunit 1",-1.10753368197515,6.32277007514785e-25,-1.9662870497263,4.81620157534543e-76
"2204","ENSG00000139146","SINHCAF",58516,"SIN3-HDAC complex associated factor",0.73051023961108,7.07599168081667e-25,1.24838834170298,1.33141659610434e-22
"2205","ENSG00000146281","PM20D2",135293,"peptidase M20 domain containing 2",-0.621500472917657,7.1164582461465e-25,-0.592406383314582,6.3422053333289e-07
"2206","ENSG00000243725","TTC4",7268,"tetratricopeptide repeat domain 4",0.72387640192751,7.19166197293373e-25,1.0754782452261,2.31422242946136e-24
"2207","ENSG00000122566","HNRNPA2B1",3181,"heterogeneous nuclear ribonucleoprotein A2/B1",-0.566608148062142,7.21577494634289e-25,-0.841443736719596,9.73782387003641e-26
"2208","ENSG00000196850","PPTC7",160760,"protein phosphatase targeting COQ7",0.637593248250014,7.66768255026202e-25,0.795816154932668,3.78610335715631e-27
"2209","ENSG00000154727","GABPA",2551,"GA binding protein transcription factor subunit alpha",-0.585774908833719,7.88647189624021e-25,-0.836635488153997,1.69743107971216e-09
"2210","ENSG00000135763","URB2",9816,"URB2 ribosome biogenesis homolog",0.689274499997275,8.7241173705417e-25,0.465915036092204,4.6737514972477e-08
"2211","ENSG00000233426","EIF3FP3",339799,"eukaryotic translation initiation factor 3 subunit F pseudogene 3",-1.12612985796275,9.08344148631317e-25,-1.10249247013223,0.00255490248691941
"2212","ENSG00000173660","UQCRH",7388,"ubiquinol-cytochrome c reductase hinge protein",0.920264437691048,9.12369161132817e-25,1.63587751369411,4.19414988839092e-29
"2213","ENSG00000171843","MLLT3",4300,"MLLT3 super elongation complex subunit",-0.886267316875383,9.34580994840561e-25,-0.684347978067068,9.85974057673186e-08
"2214","ENSG00000120029","ARMH3",79591,"armadillo like helical domain containing 3",0.603025046460911,1.01488925291629e-24,0.286442260899541,0.0151640736748077
"2215","ENSG00000143324","XPR1",9213,"xenotropic and polytropic retrovirus receptor 1",0.541189205516395,1.10939001732788e-24,0.449889763710671,2.94502531019053e-07
"2216","ENSG00000168778","TCTN2",79867,"tectonic family member 2",-1.16090841526883,1.11635917515989e-24,-1.96738676237682,7.00694906477025e-28
"2217","ENSG00000154723","ATP5PF",522,"ATP synthase peripheral stalk subunit F6",-0.619501626544505,1.20114948350655e-24,-0.369643998239428,2.82432976137209e-06
"2218","ENSG00000142949","PTPRF",5792,"protein tyrosine phosphatase receptor type F",-0.495393799588038,1.28774470299159e-24,-0.722131307880454,5.81013186222182e-15
"2219","ENSG00000171953","ATPAF2",91647,"ATP synthase mitochondrial F1 complex assembly factor 2",-0.69003761294726,1.30119953753612e-24,-0.617017362096085,2.50377698844104e-06
"2220","ENSG00000155876","RRAGA",10670,"Ras related GTP binding A",-0.672715389729429,1.30134440868765e-24,-0.220546953521571,0.0167683310341993
"2221","ENSG00000188215","DCUN1D3",123879,"defective in cullin neddylation 1 domain containing 3",1.03986584233249,1.33776898245293e-24,1.53993160085064,8.20941006945248e-42
"2222","ENSG00000114446","IFT57",55081,"intraflagellar transport 57",0.80080785745376,1.37831180981885e-24,0.733288711737444,5.11446116963609e-19
"2223","ENSG00000178896","EXOSC4",54512,"exosome component 4",0.874581156543306,1.40713505576317e-24,0.760384218361942,1.1892695750147e-10
"2224","ENSG00000011132","APBA3",9546,"amyloid beta precursor protein binding family A member 3",0.989565077591378,1.46649797188997e-24,0.87698052729019,4.1952864479423e-15
"2225","ENSG00000067596","DHX8",1659,"DEAH-box helicase 8",-0.596000427489534,1.55113319534748e-24,-0.457439011748456,4.9407477084713e-05
"2226","ENSG00000131871","SELENOS",55829,"selenoprotein S",0.572628513708873,1.55598204212145e-24,1.71862647155972,1.73056698519607e-46
"2227","ENSG00000067798","NAV3",89795,"neuron navigator 3",1.03321487492903,1.58753858824436e-24,3.12081001147336,1.41800687177044e-67
"2228","ENSG00000167291","TBC1D16",125058,"TBC1 domain family member 16",-0.806600069850253,1.67444476563543e-24,-1.20706357924475,6.31917654983416e-56
"2229","ENSG00000068796","KIF2A",3796,"kinesin family member 2A",0.412457151007341,1.67960547392009e-24,0.766389653782404,1.04956399449872e-21
"2230","ENSG00000131475","VPS25",84313,"vacuolar protein sorting 25 homolog",0.547830814526584,1.68689138395787e-24,1.0472798683918,3.89260401562423e-18
"2231","ENSG00000127125","PPCS",79717,"phosphopantothenoylcysteine synthetase",0.755088912340464,1.69117995092265e-24,1.09327652644614,1.89379962849394e-08
"2232","ENSG00000137275","RIPK1",8737,"receptor interacting serine/threonine kinase 1",0.466264355246167,1.80788421494137e-24,1.34713415127203,2.38499913677203e-27
