,gene_id,gene_symbol,gene_entrez,gene_desc,hos_log2FC,hos_padj,hos_rank,os17_log2FC,os17_padj,os17_rank,rank_sum,gene_rank
3622,ENSG00000164985,PSIP1,11168,PC4 and SRSF1 interacting protein 1,-0.463358211,5.87E-09,3503,-0.767768906,5.49E-14,2108,5611,2949
1931,ENSG00000167522,ANKRD11,29123,ankyrin repeat domain containing 11,1.085002057,5.24E-31,1812,1.325679186,0.000124617,3800,5612,2950
2850,ENSG00000151881,TMEM267,64417,transmembrane protein 267,0.918510818,5.85E-16,2731,1.171829929,1.62E-08,2882,5613,2951
2574,ENSG00000145687,SSBP2,23635,single stranded DNA binding protein 2,-0.88934877,2.01E-19,2455,-1.036372701,4.24E-07,3161,5616,2952
3251,ENSG00000127990,SGCE,8910,sarcoglycan epsilon,-0.621256155,6.35E-12,3132,-0.764393114,6.88E-11,2486,5618,2953
3819,ENSG00000116161,CACYBP,27101,calcyclin binding protein,-0.346201168,1.62E-07,3700,-0.969906595,8.42E-16,1920,5620,2954
4086,ENSG00000179583,CIITA,4261,class II major histocompatibility complex transactivator,1.215615703,6.12E-06,3967,3.365176534,5.82E-19,1654,5621,2955
1223,ENSG00000117054,ACADM,34,acyl-CoA dehydrogenase medium chain,-1.041787691,1.38E-53,1104,-0.221744214,0.006845325,4518,5622,2956
2456,ENSG00000196187,TMEM63A,9725,transmembrane protein 63A,0.649979836,6.62E-21,2337,0.874888687,1.61E-06,3286,5623,2957
1960,ENSG00000127922,SEM1,7979,SEM1 26S proteasome subunit,-0.654964499,2.35E-30,1841,-0.409259125,0.000110067,3782,5623,2958
3546,ENSG00000169016,E2F6,1876,E2F transcription factor 6,0.742606362,1.90E-09,3427,0.781962595,2.69E-13,2197,5624,2959
3792,ENSG00000119705,SLIRP,81892,SRA stem-loop interacting RNA binding protein,0.329762608,1.11E-07,3673,0.770277159,1.80E-15,1952,5625,2960
3495,ENSG00000101966,XIAP,331,X-linked inhibitor of apoptosis,0.409863513,8.24E-10,3376,0.820966292,8.16E-13,2249,5625,2961
3022,ENSG00000069424,KCNAB2,8514,potassium voltage-gated channel subfamily A regulatory beta subunit 2,-1.525228341,3.75E-14,2903,-1.65631034,2.46E-09,2722,5625,2962
3316,ENSG00000142528,ZNF473,25888,zinc finger protein 473,0.508406141,2.85E-11,3197,0.739132296,2.87E-11,2429,5626,2963
1571,ENSG00000128891,CCDC32,90416,coiled-coil domain containing 32,-1.163511209,1.24E-40,1452,-0.649382605,0.001030883,4174,5626,2964
952,ENSG00000112079,STK38,11329,serine/threonine kinase 38,-0.704939282,1.37E-68,833,-0.186125659,0.022453909,4797,5630,2965
2507,ENSG00000162999,DUSP19,142679,dual specificity phosphatase 19,-2.167612729,3.20E-20,2388,-1.891390608,1.14E-06,3247,5635,2966
1236,ENSG00000164631,ZNF12,7559,zinc finger protein 12,0.725241189,6.51E-53,1117,0.274199077,0.006956053,4521,5638,2967
3724,ENSG00000144354,CDCA7,83879,cell division cycle associated 7,-0.462645217,3.24E-08,3605,-1.213383632,1.20E-14,2040,5645,2968
3214,ENSG00000168894,RNF181,51255,ring finger protein 181,0.422454952,3.31E-12,3095,0.641970074,2.17E-10,2550,5645,2969
3501,ENSG00000143653,SCCPDH,51097,saccharopine dehydrogenase (putative),-0.366144625,8.96E-10,3382,-0.662258477,1.06E-12,2264,5646,2970
2718,ENSG00000128591,FLNC,2318,filamin C,-1.763898406,1.68E-17,2599,-1.252746405,1.28E-07,3048,5647,2971
2435,ENSG00000160305,DIP2A,23181,disco interacting protein 2 homolog A,-0.652437797,2.74E-21,2316,-1.037528658,2.65E-06,3331,5647,2972
2867,ENSG00000104643,MTMR9,66036,myotubularin related protein 9,0.63675612,8.39E-16,2748,0.704171687,2.04E-08,2901,5649,2973
4530,ENSG00000146112,PPP1R18,170954,protein phosphatase 1 regulatory subunit 18,0.49679965,0.000703967,4411,1.074072624,2.93E-26,1239,5650,2974
1415,ENSG00000113387,SUB1,10923,SUB1 regulator of transcription,-0.633509323,1.30E-45,1296,-0.231909861,0.002912807,4354,5650,2975
4048,ENSG00000132906,CASP9,842,caspase 9,-0.70671136,4.02E-06,3929,-1.522127454,4.82E-18,1726,5655,2976
3975,ENSG00000100347,SAMM50,25813,SAMM50 sorting and assembly machinery component,-0.317211324,1.36E-06,3856,-0.73790943,6.32E-17,1804,5660,2977
2654,ENSG00000141644,MBD1,4152,methyl-CpG binding domain protein 1,0.471251303,3.40E-18,2535,0.475532851,2.97E-07,3125,5660,2978
2967,ENSG00000105879,CBLL1,79872,Cbl proto-oncogene like 1,0.562019621,9.03E-15,2848,0.47341849,7.78E-09,2815,5663,2979
2874,ENSG00000185591,SP1,6667,Sp1 transcription factor,-0.310993005,1.03E-15,2755,-0.526111763,2.56E-08,2909,5664,2980
2650,ENSG00000197892,KIF13B,23303,kinesin family member 13B,-0.489471114,2.89E-18,2531,-0.419827315,3.19E-07,3133,5664,2981
1936,ENSG00000183495,EP400,57634,E1A binding protein p400,0.693641573,7.47E-31,1817,0.490033574,0.000170429,3853,5670,2982
4610,ENSG00000174307,PHLDA3,23612,pleckstrin homology like domain family A member 3,0.231573094,0.001428104,4491,0.997566329,1.76E-27,1183,5674,2983
2652,ENSG00000006695,COX10,1352,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,0.40040345,3.16E-18,2533,0.434037243,3.81E-07,3150,5683,2984
4862,ENSG00000141391,PRELID3A,10650,PRELI domain containing 3A,0.338845075,0.010674996,4743,2.634790348,2.47E-34,941,5684,2985
3219,ENSG00000143971,ETAA1,54465,ETAA1 activator of ATR kinase,-0.573096514,3.78E-12,3100,-0.93752947,3.86E-10,2584,5684,2986
3287,ENSG00000106608,URGCP,55665,upregulator of cell proliferation,0.383155018,1.62E-11,3168,0.564299078,1.33E-10,2517,5685,2987
2300,ENSG00000175414,ARL10,285598,ADP ribosylation factor like GTPase 10,-0.681184813,3.94E-23,2181,-0.8283345,1.32E-05,3504,5685,2988
2051,ENSG00000168209,DDIT4,54541,DNA damage inducible transcript 4,0.511867394,3.54E-28,1932,0.228899438,9.38E-05,3753,5685,2989
1662,ENSG00000088888,MAVS,57506,mitochondrial antiviral signaling protein,-0.84915851,4.92E-38,1543,-0.255795518,0.000855444,4142,5685,2990
4270,ENSG00000155111,CDK19,23097,cyclin dependent kinase 19,-0.222329973,5.06E-05,4151,-1.198979905,9.82E-21,1537,5688,2991
2108,ENSG00000105771,SMG9,56006,SMG9 nonsense mediated mRNA decay factor,0.662937192,1.13E-26,1989,0.533069373,5.77E-05,3701,5690,2992
1289,ENSG00000164291,ARSK,153642,arylsulfatase family member K,-1.407743833,1.53E-50,1170,-0.427817936,0.006924769,4520,5690,2993
1092,ENSG00000160208,RRP1B,23076,ribosomal RNA processing 1B,0.64037642,7.65E-61,973,0.227120239,0.015191718,4717,5690,2994
1887,ENSG00000198755,RPL10A,4736,ribosomal protein L10a,-0.501112222,6.18E-32,1768,-0.333493841,0.000265842,3923,5691,2995
2520,ENSG00000152359,POC5,134359,POC5 centriolar protein,0.955292285,4.72E-20,2401,0.738713038,1.89E-06,3291,5692,2996
3370,ENSG00000122557,HERPUD2,64224,HERPUD family member 2,0.353543138,8.57E-11,3251,0.526931931,3.35E-11,2442,5693,2997
2480,ENSG00000172059,KLF11,8462,KLF transcription factor 11,0.78332469,1.30E-20,2361,1.805173865,2.76E-06,3335,5696,2998
2414,ENSG00000178035,IMPDH2,3615,inosine monophosphate dehydrogenase 2,-0.450352063,1.45E-21,2295,-0.33592141,5.35E-06,3404,5699,2999
2870,ENSG00000020426,MNAT1,4331,MNAT1 component of CDK activating kinase,0.467482123,8.90E-16,2751,0.462227333,4.37E-08,2950,5701,3000
1814,ENSG00000131368,MRPS25,64432,mitochondrial ribosomal protein S25,0.931928859,9.83E-34,1695,0.361476634,0.000400223,4007,5702,3001
1831,ENSG00000187607,ZNF286A,57335,zinc finger protein 286A,0.603225758,2.09E-33,1712,0.324862784,0.000377827,3991,5703,3002
4527,ENSG00000110660,SLC35F2,54733,solute carrier family 35 member F2,0.207097421,0.000684325,4408,0.913667451,5.49E-25,1296,5704,3003
3163,ENSG00000121579,NAA50,80218,"N-alpha-acetyltransferase 50, NatE catalytic subunit",0.432110808,9.63E-13,3044,0.544974574,9.71E-10,2661,5705,3004
3733,ENSG00000225663,MCRIP1,348262,MAPK regulated corepressor interacting protein 1,-0.374352727,3.88E-08,3614,-1.139218953,4.02E-14,2092,5706,3005
2362,ENSG00000137449,CPEB2,132864,cytoplasmic polyadenylation element binding protein 2,1.506978811,3.03E-22,2243,1.454928852,9.07E-06,3464,5707,3006
4931,ENSG00000244486,SCARF2,91179,scavenger receptor class F member 2,0.228690552,0.018293478,4812,0.89442782,4.33E-36,896,5708,3007
5018,ENSG00000196535,MYO18A,399687,myosin XVIIIA,-0.84320566,0.033561238,4899,-1.534418664,3.74E-39,810,5709,3008
2468,ENSG00000146909,NOM1,64434,nucleolar protein with MIF4G domain 1,0.653384266,1.07E-20,2349,0.526810449,3.45E-06,3360,5709,3009
1716,ENSG00000070614,NDST1,3340,N-deacetylase and N-sulfotransferase 1,-0.424939388,9.91E-37,1597,-0.282018055,0.000740916,4114,5711,3010
1090,ENSG00000182606,TRAK1,22906,trafficking kinesin protein 1,-0.968915239,6.29E-61,971,-0.170352342,0.017339242,4741,5712,3011
1882,ENSG00000136950,ARPC5L,81873,actin related protein 2/3 complex subunit 5 like,0.588595209,5.67E-32,1763,0.286167764,0.000300927,3950,5713,3012
1508,ENSG00000169908,TM4SF1,4071,transmembrane 4 L six family member 1,-1.298024863,2.10E-42,1389,-1.455037031,0.002505682,4324,5713,3013
3319,ENSG00000143740,SNAP47,116841,synaptosome associated protein 47,-0.607921275,3.00E-11,3200,-0.886105856,1.25E-10,2514,5714,3014
1592,ENSG00000177034,MTX3,345778,metaxin 3,0.761761362,3.28E-40,1473,0.527854301,0.001540016,4241,5714,3015
3543,ENSG00000143797,MBOAT2,129642,membrane bound O-acyltransferase domain containing 2,-0.497858397,1.65E-09,3424,-0.716482258,2.23E-12,2293,5717,3016
2478,ENSG00000108439,PNPO,55163,pyridoxamine 5'-phosphate oxidase,0.630600716,1.27E-20,2359,0.507859698,3.43E-06,3358,5717,3017
2338,ENSG00000112144,CILK1,22858,ciliogenesis associated kinase 1,-0.783629226,1.55E-22,2219,-1.119799326,1.21E-05,3498,5717,3018
1949,ENSG00000221955,SLC12A8,84561,solute carrier family 12 member 8,1.131684968,1.39E-30,1830,0.549627664,0.00021297,3887,5717,3019
3454,ENSG00000173638,SLC19A1,6573,solute carrier family 19 member 1,0.604447391,3.81E-10,3335,0.692651293,1.21E-11,2383,5718,3020
2063,ENSG00000187244,BCAM,4059,basal cell adhesion molecule (Lutheran blood group),-1.562230063,5.64E-28,1944,-0.851263256,0.000108599,3778,5722,3021
2595,ENSG00000164941,INTS8,55656,integrator complex subunit 8,-0.476249252,4.52E-19,2476,-0.500714181,1.16E-06,3248,5724,3022
1570,ENSG00000163159,VPS72,6944,vacuolar protein sorting 72 homolog,0.722154341,1.19E-40,1451,0.328635349,0.001824233,4275,5726,3023
2166,ENSG00000006432,MAP3K9,4293,mitogen-activated protein kinase kinase kinase 9,-1.436541757,1.16E-25,2047,-1.15994169,5.23E-05,3680,5727,3024
3275,ENSG00000169228,RAB24,53917,"RAB24, member RAS oncogene family",0.938567312,1.27E-11,3156,1.498916445,3.07E-10,2572,5728,3025
1854,ENSG00000115414,FN1,2335,fibronectin 1,0.515053449,7.51E-33,1735,1.907489012,0.000383585,3994,5729,3026
3139,ENSG00000003056,M6PR,4074,"mannose-6-phosphate receptor, cation dependent",0.286518646,4.71E-13,3020,0.43998372,2.24E-09,2710,5730,3027
1979,ENSG00000057935,MTA3,57504,metastasis associated 1 family member 3,-0.587700526,4.23E-30,1860,-0.289420597,0.000193688,3873,5733,3028
2470,ENSG00000143473,KCNH1,3756,potassium voltage-gated channel subfamily H member 1,3.097402754,1.12E-20,2351,1.494305503,4.51E-06,3387,5738,3029
2759,ENSG00000178980,SELENOW,6415,selenoprotein W,-0.7358879,7.26E-17,2640,-0.792569777,2.28E-07,3100,5740,3030
2462,ENSG00000114648,KLHL18,23276,kelch like family member 18,0.76258627,9.25E-21,2343,0.609254694,5.03E-06,3397,5740,3031
4961,ENSG00000138606,SHF,90525,Src homology 2 domain containing F,-0.397812467,0.022711311,4842,-1.849464824,5.67E-36,899,5741,3032
3002,ENSG00000058799,YIPF1,54432,Yip1 domain family member 1,0.699666317,2.32E-14,2883,0.78187706,1.25E-08,2859,5742,3033
4191,ENSG00000172992,DCAKD,79877,dephospho-CoA kinase domain containing,-0.296852192,2.30E-05,4072,-0.840151686,9.69E-19,1671,5743,3034
4443,ENSG00000175416,CLTB,1212,clathrin light chain B,0.226869906,0.000291389,4324,1.060158206,2.04E-22,1420,5744,3035
4244,ENSG00000166451,CENPN,55839,centromere protein N,-0.319501062,3.70E-05,4125,-1.225013833,1.79E-19,1619,5744,3036
2700,ENSG00000232112,TMA7,51372,translation machinery associated 7 homolog,-0.326791692,1.20E-17,2581,-0.4424359,4.26E-07,3164,5745,3037
3779,ENSG00000138279,ANXA7,310,annexin A7,0.977147108,8.81E-08,3660,1.348049667,3.56E-14,2087,5747,3038
2873,ENSG00000162378,ZYG11B,79699,"zyg-11 family member B, cell cycle regulator",-0.479692336,9.92E-16,2754,-0.419398249,7.11E-08,2993,5747,3039
3517,ENSG00000058600,POLR3E,55718,RNA polymerase III subunit E,0.738037077,1.09E-09,3398,0.849795163,6.79E-12,2350,5748,3040
2697,ENSG00000168175,MAPK1IP1L,93487,mitogen-activated protein kinase 1 interacting protein 1 like,-0.321526845,1.13E-17,2578,-0.264342525,4.70E-07,3170,5748,3041
2716,ENSG00000069966,GNB5,10681,G protein subunit beta 5,-1.0773559,1.67E-17,2597,-1.270770127,3.91E-07,3152,5749,3042
2084,ENSG00000170088,TMEM192,201931,transmembrane protein 192,1.17040903,2.22E-27,1965,0.747645433,0.000111284,3784,5749,3043
1857,ENSG00000163635,ATXN7,6314,ataxin 7,1.426498513,8.34E-33,1738,1.032439321,0.000408251,4011,5749,3044
4132,ENSG00000104695,PPP2CB,5516,protein phosphatase 2 catalytic subunit beta,0.195900338,1.12E-05,4013,0.803462244,6.60E-18,1737,5750,3045
2356,ENSG00000175104,TRAF6,7189,TNF receptor associated factor 6,0.626868688,2.65E-22,2237,0.494340407,1.58E-05,3520,5757,3046
3524,ENSG00000174306,ZHX3,23051,zinc fingers and homeoboxes 3,-0.556321228,1.22E-09,3405,-0.607060694,6.99E-12,2353,5758,3047
2737,ENSG00000131495,NDUFA2,4695,NADH:ubiquinone oxidoreductase subunit A2,-0.841158472,3.11E-17,2618,-0.766420007,3.62E-07,3141,5759,3048
2688,ENSG00000242616,GNG10,2790,G protein subunit gamma 10,-0.567221484,8.63E-18,2569,-0.374467736,6.24E-07,3190,5759,3049
3042,ENSG00000148690,FRA10AC1,118924,FRA10A associated CGG repeat 1,-0.616392483,6.08E-14,2923,-1.183057647,9.79E-09,2837,5760,3050
2627,ENSG00000198804,COX1,4512,cytochrome c oxidase subunit I,-0.977545713,1.42E-18,2508,-1.273297577,1.17E-06,3252,5760,3051
3249,ENSG00000143369,ECM1,1893,extracellular matrix protein 1,-1.059518386,6.30E-12,3130,-0.546397721,6.73E-10,2632,5762,3052
1691,ENSG00000159884,CCDC107,203260,coiled-coil domain containing 107,-1.222158558,2.96E-37,1572,-0.667267879,0.001109092,4190,5762,3053
4721,ENSG00000197497,ZNF665,79788,zinc finger protein 665,0.68619339,0.003158853,4602,3.262532631,4.30E-28,1161,5763,3054
2373,ENSG00000125779,PANK2,80025,pantothenate kinase 2,0.541376784,4.47E-22,2254,0.362525073,1.38E-05,3510,5764,3055
4902,ENSG00000149657,LSM14B,149986,LSM family member 14B,-0.235851562,0.015705818,4783,-1.040259871,8.81E-33,985,5768,3056
4997,ENSG00000196305,IARS1,3376,isoleucyl-tRNA synthetase 1,0.079858058,0.029850159,4878,0.844684069,3.29E-36,891,5769,3057
1650,ENSG00000066379,POLR1H,30834,RNA polymerase I subunit H,1.826586453,1.63E-38,1531,0.598431024,0.001528812,4238,5769,3058
4013,ENSG00000168393,DTYMK,1841,deoxythymidylate kinase,-0.278838686,2.51E-06,3894,-1.212770292,3.41E-16,1877,5771,3059
3511,ENSG00000100296,THOC5,8563,THO complex subunit 5,0.314403866,1.05E-09,3392,0.566571085,1.10E-11,2379,5771,3060
1627,ENSG00000117984,CTSD,1509,cathepsin D,-0.657157528,3.95E-39,1508,-0.432991819,0.001738434,4263,5771,3061
2297,ENSG00000137601,NEK1,4750,NIMA related kinase 1,0.595630675,3.71E-23,2178,0.693676458,3.15E-05,3597,5775,3062
2918,ENSG00000103249,CLCN7,1186,chloride voltage-gated channel 7,0.750053708,2.97E-15,2799,0.86651045,5.86E-08,2978,5777,3063
2603,ENSG00000155313,USP25,29761,ubiquitin specific peptidase 25,1.133544067,6.01E-19,2484,1.001780238,1.89E-06,3293,5777,3064
1898,ENSG00000163156,SCNM1,79005,sodium channel modifier 1,0.506639775,1.18E-31,1779,0.371882953,0.000392083,3998,5777,3065
2364,ENSG00000163481,RNF25,64320,ring finger protein 25,0.532133689,3.09E-22,2245,0.592673029,1.87E-05,3533,5778,3066
2225,ENSG00000067596,DHX8,1659,DEAH-box helicase 8,-0.596000427,1.55E-24,2106,-0.457439012,4.94E-05,3673,5779,3067
4186,ENSG00000160584,SIK3,23387,SIK family kinase 3,0.259332982,2.23E-05,4067,0.60798885,3.54E-18,1714,5781,3068
4036,ENSG00000171497,PPID,5481,peptidylprolyl isomerase D,0.345362708,3.23E-06,3917,0.756942414,2.48E-16,1864,5781,3069
3631,ENSG00000187535,IFT140,9742,intraflagellar transport 140,-0.461250707,6.76E-09,3512,-1.271209307,1.15E-12,2269,5781,3070
4423,ENSG00000174840,PDE12,201626,phosphodiesterase 12,0.236438894,0.000251864,4304,0.968805287,1.23E-21,1478,5782,3071
1849,ENSG00000165102,HGSNAT,138050,heparan-alpha-glucosaminide N-acetyltransferase,-1.127108066,5.75E-33,1730,-0.369834196,0.000543981,4052,5782,3072
4941,ENSG00000182010,RTKN2,219790,rhotekin 2,-0.293425319,0.019211929,4822,-2.352042666,1.03E-33,961,5783,3073
4672,ENSG00000150867,PIP4K2A,5305,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,0.152337016,0.002174439,4553,0.771176383,2.28E-26,1231,5784,3074
2730,ENSG00000111639,MRPL51,51258,mitochondrial ribosomal protein L51,-0.363251862,2.52E-17,2611,-0.410439259,4.88E-07,3175,5786,3075
2106,ENSG00000136854,STXBP1,6812,syntaxin binding protein 1,-0.609929044,1.00E-26,1987,-0.267093334,0.000124392,3799,5786,3076
2247,ENSG00000163527,STT3B,201595,STT3 oligosaccharyltransferase complex catalytic subunit B,-0.43315195,3.83E-24,2128,-0.302472388,4.60E-05,3660,5788,3077
4047,ENSG00000164038,SLC9B2,133308,solute carrier family 9 member B2,0.366711285,3.91E-06,3928,0.984025555,2.45E-16,1861,5789,3078
4022,ENSG00000123505,AMD1,262,adenosylmethionine decarboxylase 1,0.310361865,2.69E-06,3903,0.955170257,4.26E-16,1888,5791,3079
2958,ENSG00000182118,FAM89A,375061,family with sequence similarity 89 member A,0.614078271,6.84E-15,2839,0.673944625,4.48E-08,2954,5793,3080
2395,ENSG00000168216,LMBRD1,55788,LMBR1 domain containing 1,-1.03869672,7.62E-22,2276,-0.725273772,1.50E-05,3517,5793,3081
3306,ENSG00000134986,NREP,9315,neuronal regeneration related protein,-1.445276777,2.26E-11,3187,-1.888662557,5.11E-10,2607,5794,3082
3284,ENSG00000160216,AGPAT3,56894,1-acylglycerol-3-phosphate O-acyltransferase 3,0.496900996,1.53E-11,3165,0.768051517,6.43E-10,2630,5795,3083
3174,ENSG00000141542,RAB40B,10966,"RAB40B, member RAS oncogene family",-2.082226558,1.14E-12,3055,-2.55029943,3.16E-09,2741,5796,3084
2933,ENSG00000104442,ARMC1,55156,armadillo repeat containing 1,-0.551084255,4.04E-15,2814,-0.542740424,6.89E-08,2992,5806,3085
993,ENSG00000004399,PLXND1,23129,plexin D1,-1.144048741,3.36E-66,874,-0.168645658,0.036737311,4932,5806,3086
3019,ENSG00000064726,BTBD1,53339,BTB domain containing 1,0.304265166,3.44E-14,2900,0.310998374,2.45E-08,2907,5807,3087
2894,ENSG00000160193,WDR4,10785,WD repeat domain 4,0.664004976,1.62E-15,2775,0.948076775,1.08E-07,3032,5807,3088
4246,ENSG00000127220,ABHD8,79575,abhydrolase domain containing 8,-0.462247622,3.86E-05,4127,-1.226231965,1.36E-18,1681,5808,3089
1463,ENSG00000105443,CYTH2,9266,cytohesin 2,-0.955940314,2.73E-44,1344,-0.608922132,0.005333782,4464,5808,3090
3847,ENSG00000164627,KIF6,221458,kinesin family member 6,1.069631191,2.32E-07,3728,2.61399498,3.05E-14,2081,5809,3091
3092,ENSG00000120948,TARDBP,23435,TAR DNA binding protein,-0.383047883,1.73E-13,2973,-0.438466248,9.72E-09,2836,5809,3092
4543,ENSG00000181588,MEX3D,399664,mex-3 RNA binding family member D,-0.229154825,0.00078802,4424,-1.30249427,4.61E-23,1386,5810,3093
4480,ENSG00000106399,RPA3,6119,replication protein A3,-0.340658792,0.000403367,4361,-1.711187379,5.72E-22,1449,5810,3094
1683,ENSG00000187605,TET3,200424,tet methylcytosine dioxygenase 3,0.741841453,1.92E-37,1564,0.436202345,0.001586162,4246,5810,3095
3273,ENSG00000241839,PLEKHO2,80301,pleckstrin homology domain containing O2,0.596031302,1.11E-11,3154,0.699085564,8.95E-10,2657,5811,3096
5068,ENSG00000142149,HUNK,30811,hormonally up-regulated Neu-associated kinase,-0.403678066,0.046436653,4949,-1.777467948,4.12E-37,863,5812,3097
3011,ENSG00000175582,RAB6A,5870,"RAB6A, member RAS oncogene family",0.300921659,2.85E-14,2892,0.345260444,2.99E-08,2920,5812,3098
1471,ENSG00000197312,DDI2,84301,DNA damage inducible 1 homolog 2,0.73817246,7.93E-44,1352,0.357289802,0.005307341,4462,5814,3099
4611,ENSG00000156697,UTP14A,10813,UTP14A small subunit processome component,0.205174682,0.00143267,4492,1.214355623,2.38E-24,1326,5818,3100
2702,ENSG00000113360,DROSHA,29102,drosha ribonuclease III,-0.358400424,1.21E-17,2583,-0.522879683,1.01E-06,3235,5818,3101
1120,ENSG00000205765,RIMOC1,285636,RAB7A interacting MON1-CCZ1 complex subunit 1,0.633852929,3.25E-59,1001,0.288885351,0.024090625,4821,5822,3102
4255,ENSG00000137337,MDC1,9656,mediator of DNA damage checkpoint 1,-0.243022894,4.46E-05,4136,-0.993471528,1.62E-18,1688,5824,3103
3971,ENSG00000138078,PREPL,9581,prolyl endopeptidase like,0.205648364,1.32E-06,3852,0.73097342,2.66E-15,1974,5826,3104
1519,ENSG00000186184,POLR1D,51082,RNA polymerase I and III subunit D,-0.564565494,3.01E-42,1400,-0.286958131,0.00428023,4426,5826,3105
4381,ENSG00000107551,RASSF4,83937,Ras association domain family member 4,-1.299492492,0.000170607,4262,-2.946905654,3.67E-20,1566,5828,3106
